reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appId
gp:AOqpTOEnVyBYdbSsBzypsF3Dl_f23zxGnSb_MJdJwO5RQUKC85xO5mS6jcwUQxoaL4I_DNeKm_PdLubm4M14lw,mary nothing,Idk its boring and annoying ðŸ™„,2,0,17.5.5,9/14/2020 19:01,,,com.zhiliaoapp.musically
gp:AOqpTOGXrhdiqIN8ubFPf9AC4Ihf5YgRDMusy32lJHj5QIh9iQr1ytLLF8Et_uk2rYCqDoqvAbSqNfQ2kEspNg,Shekelia Medley,"Really good app...I get to freely express myself and all but there are persons messaging me saying they commented on my videos but when I check no comments are there!! It just says ""be the first to comment"" and I don't know why that happens when I put my privacy settings so that everyone can comment...fix that.",2,25,17.4.4,9/14/2020 18:39,,,com.zhiliaoapp.musically
gp:AOqpTOFVoS1B9DnbLNuLI5PWOCVrS5Brkc1x4EFdkjWYxoQ2X9TnlxxefAv4xUGaLQ1tWVdPDaxtX9yHxHkykg,Tristan Baker,It was good but it's getting seriously gay now,2,0,10.4.0,9/14/2020 18:33,,,com.zhiliaoapp.musically
gp:AOqpTOEn54PZm4iTQ287nEsP_QcaKMMjOx0gIC-viSFAvQVWaojFFgGX3AvHaFZCwK2sQrEJ9UMJQDtyWFdmgA,Kadijatu m Thullah,I love this app then i like it,2,0,17.5.42,9/14/2020 17:41,,,com.zhiliaoapp.musically
gp:AOqpTOG4ic849VTvY5c5Koet2CDZSGncYJJOqthC1288RCdChvCo6cOT1LbwCyDC0ohm2JaBE_cOAnTzYqyAoA,Faizan faizan,Maza hi nai hai itni mehnat phir bhi koi like comments nai borring ho jao ga 10 15 day me. 5 star to tab bnate hain jb like comments hon,2,0,17.5.42,9/14/2020 17:39,,,com.zhiliaoapp.musically
gp:AOqpTOFK4Gn57_dESnd10rsAoDBFUYFAfgfh4AiPdOZL3jmx_zd7L9rmw35FZFvcQRYk-U2j_zg6QWw7mVd44g,priyaranirashmi Singh,It's not working for me.,2,0,17.5.42,9/14/2020 17:08,,,com.zhiliaoapp.musically
gp:AOqpTOEIuqijqSTuwLorUj_0FeF5WNEAxIJnE55MrOWcq8txE5Nv02C-Z6BSqqis0ey8-tnaqGPT_Yza18sthw,Stephanie Burnside,The app is good itself but there is too much inappropriate content like WAYYY to much and there is children on this app so I advise to NOT get get this app unless you like gross stuff like thatðŸ˜Š,2,0,,9/14/2020 16:59,,,com.zhiliaoapp.musically
gp:AOqpTOF0RrWvXfBlKpPi1T6ZLPxeDhRpsaz289qIi9rkOioqHkfgP6w5NTNznIZw0RmT2Yd3HbiKI34hx40NDA,mimi_no_ PEACE,There's normies on this app and there toxic,2,0,17.5.5,9/14/2020 16:53,,,com.zhiliaoapp.musically
gp:AOqpTOESDTKFkcgyb8sbga8tDhjK7x-lqsXtRctqbjcP1pEk__kK6DNLgz9200SInMrlUOx8lVqu1xUbz-2TJA,Noorzada Khan,Rohailsss,2,0,17.5.42,9/14/2020 16:48,,,com.zhiliaoapp.musically
gp:AOqpTOH2Rmn3i_C9A_5UjTlYOFjord5s5BnAPtBmiwjjAlqh0wd2QS3DQCXBhnbYSxkVw3tA2_7kxw30dMzkeA,Fahad mazhar Mazhar,Nice app,2,2,17.5.42,9/14/2020 16:14,,,com.zhiliaoapp.musically
gp:AOqpTOHF3mkRAoYkf-39fbXP4nnsvlbNgo-i8PS4T5YDhLvbxyHOtW9SxD_lKCWt7AFB3Wm0QvIfPQRsT3YEgw,coolboi 69,Tbh I love this app but there is a very violent video of a man shooting himself going up and it needs to be deleted,2,0,14.7.5,9/14/2020 15:49,,,com.zhiliaoapp.musically
gp:AOqpTOGoXvJChXcgSIk7HC3o3nazPvMnzJ3ZJ5UXKscxUAKba0aX1tVeU4TUSUtvPV6RFVszX0JUzgZUUbIDDA,Unicorn tiktoker,It does not let me sign up,2,0,,9/14/2020 15:23,,,com.zhiliaoapp.musically
gp:AOqpTOEuOj3EzigtYKsdQVXtuVHSz_KpVvB3nnlQje_OeIY9oFl-Cx6vys6dPDwXZRGucuT_8ekocUTFF9Iwjg,Å Å£Ã¹pÃ®Ä‘ Ã˜tÄƒÄ·Ã¼,the tiktok is good app,2,0,,9/14/2020 15:06,,,com.zhiliaoapp.musically
gp:AOqpTOGl-uwInwM36EmBqbix9Fwj-Gqq2cIXachTG8Bb4OrDJRRZImj4HqrNgxLu2kR92unaMTsiSbGdxHvy9g,Sadam Memon,Trugf,2,0,14.2.3,9/14/2020 13:57,,,com.zhiliaoapp.musically
gp:AOqpTOGb6MuQRb6ydAMvVnT82fhGb0tt5B23ePo9-MkzxpmwLyixN7UAG1I5nezfRpXDeO1SQl6L9jF1G2-MsA,Shree hari Pahari,TikTok,2,0,,9/14/2020 13:48,,,com.zhiliaoapp.musically
gp:AOqpTOEBmX_I0q8Qc1iesmIRWNwYibC9zEZFVqNXTUoyuT8ptGWcE5SonoXMIi6iAwBtXNhvonjknUTzTstTFQ,Maruchan Meyer,"TikTok is a really good app and all,but now that i want to install it on my phone it doesn't want to open and freezes up..please help?",2,0,,9/14/2020 13:38,,,com.zhiliaoapp.musically
gp:AOqpTOHohrkaE83qW2lbifOF_c-SaxZB6c42hJYEghLaWPwSEr2j702tvxIyZBkfY6E8cSiF0vUlyLxBTKfuqQ,Hello Friend,"I think they need to fix the algorithm so people can stop begging for followers. I told tiktok when signing up that I am only interested in cooking videos. Those videos do not show up in my fyp. I also hate that when I click on a hashtag, I can't see smaller creators. Also, why am I getting notifications from so called content creators when I dont even follow them?",2,13,17.5.42,9/14/2020 13:10,,,com.zhiliaoapp.musically
gp:AOqpTOFK0Vhwvbg0QhSSC9wjPfVpnrqeTuiHSRr-gysYWHAD-otG1fOaAqEejBcHQI9UwJtWf9W71TcqDFXaXg,Silly Me,Its osm but my acc is freezed nd i dont have live option.,2,0,16.3.5,9/14/2020 12:14,,,com.zhiliaoapp.musically
gp:AOqpTOEvYRGL_JyyT6jF0m-1rwO5UIsDUP64OgkNz2QQ4ZFm2mdzjQiW5zJQ4gs2hDUrxQXMz80nX-se_auP5Q,Charis Cherry,Could you actually do something about the incels promoting rape culture please.,2,0,,9/14/2020 11:42,,,com.zhiliaoapp.musically
gp:AOqpTOFXKfwYPqa2spyPMu_RzjWcNqLn7tYpXNASEhyvuDNITyUqqhpIatX5ZPc7YVfeuO06-WCGm6KZkyyT1Q,R Hakaj,Same repetition it gets boring,2,0,,9/14/2020 11:23,,,com.zhiliaoapp.musically
gp:AOqpTOFhztYoLxTHd0Uy_5N_G8-eDDZIo16xUl4_XwPHxVBqw1PiPMXkrX9ppppamJodSIruYgD2FfTSjR1cng,YouCanCallMeRed B,I love tiktok but we really still don't have the same features as iPhone? Give us an update.,2,1,17.5.42,9/14/2020 10:57,,,com.zhiliaoapp.musically
gp:AOqpTOE8cYjc0c7_93TeMNcM30f7r9iJip4kXW3i7WwVvutIvTQ9nKxfqCrMDyGZwveCb6hPaYCwrf3ACrGo-Q,Sara Tucker,"Not sure why, but I'm not seeing some comments on my videos/replies to my comments on others' videos?",2,0,17.5.5,9/14/2020 10:33,,,com.zhiliaoapp.musically
gp:AOqpTOEbuJYKBtHkxHP5DZZMzvS7nQvWyUvHHs5v7AnP7vptJiIF10TV2uJuzr65cDw0OTEd9NoAId_0FHK9AQ,Maria Succar,yeah but my messenge button is gone now i am unstaling tiktok and anstaling it again to see if it work i mean its a beutiful app but theres this problem hope and if someone know how to fix it reply to me please AND IT DIDN'T WORK and my draft are all gone ðŸ˜¢ not other than 2 stars please some help,2,0,17.5.42,9/14/2020 9:08,,,com.zhiliaoapp.musically
gp:AOqpTOGY5UNRbZvYmdGn1UJR8E741JvZI-ZtuXw0ABArDkGxZRuYQS9n1raEK6NaRKCXOBJ1NMksYr5Ve9MkdA,Sandra Wagner,Its a good app but it tracks you,2,0,,9/14/2020 8:53,,,com.zhiliaoapp.musically
gp:AOqpTOEVw_cWxH34-Tc83erlFJPtvMy_eEqU1F7L4JUx1cdtjepmsR8Ucthzm-ThQ-rlCcenar3rVtjI96s9Cg,Ali khan11O,Not grow followers rafaqat200,2,0,17.5.5,9/14/2020 8:07,,,com.zhiliaoapp.musically
gp:AOqpTOEKHSlHf48TYptQFqi7qt86UEzjp6eU7NLcDyv4gQlum2ccNiUoAaEAKRJrDIZHSuOY1C_x57V4800Vrg,MOHAMMED IBRAHIM SHAIK,Stress relief,2,0,17.5.42,9/14/2020 7:18,,,com.zhiliaoapp.musically
gp:AOqpTOHOUAN2BM2hK9f7peIN70V59OCDpzRJFVmsKfGB2QLjB5JMLin0MFdHjaqxNApEJrcwd7YoXxzUub01eA,Ramal Yaqoobb,Good app,2,0,,9/14/2020 7:04,,,com.zhiliaoapp.musically
gp:AOqpTOFm51Ldrel47ECLFKVskrItEF1jN7VGOGuNsEFOfKOW8Txg1OL37WSF-DTa9U2n5fGpn3BhAh8oQigC4A,Sheraz Khan,Nice,2,0,16.6.43,9/14/2020 6:21,,,com.zhiliaoapp.musically
gp:AOqpTOEvFNSOWOh18MuXtHdC5I_a-Vpj9PYwX7_aMyeLEBLKuL8JFZ4dhsf6hnvlQkfUGV8QKWcp2DefDc9XhQ,Cutie kat pop,Look I like this app and stuff BUT TIKTOK FIX YOU'RE APP PEOPLE ARE GETTING HARASSED EVERYDAY AND YOU KEEP IT QUIET THERE IS PEOPLE THAT KILLED THEM SELVES BECAUSE THEY HARASSMENT FIX Y'ALL'S APP,2,0,,9/14/2020 5:59,,,com.zhiliaoapp.musically
gp:AOqpTOFURq8UcTd1cnTTAwB_0Wf8G9KyFr0-kNrvYWe9yyarzNxk7cLsjvWVhi1J2za812oY4iULYHQL7ry9-g,Hash songs,Classic Experience in tiktok tiktok is very beautiful appâš ï¸ðŸ”¥ðŸ”¥ðŸ”¥ðŸ˜€ðŸ˜€ðŸ˜€,2,0,17.4.4,9/14/2020 5:33,,,com.zhiliaoapp.musically
gp:AOqpTOEbtLBx89ATFA5qMagkWv8WHjr-c86IQYI4pFrt3s-thbpv4GiZ2eUWGnvJZvGdc9ZAJlV_HaupNuteFw,Azmat Khan,Asd,2,0,,9/14/2020 5:14,,,com.zhiliaoapp.musically
gp:AOqpTOH0QUuyU0Vcj2Ohth14sfttGhkL6LSQWo1ouhrUD372C1bzfmkMCfSyDAAiQjO06kTwuungWsapgukCMw,Masoom Khang,Masoom Khang the is great app,2,0,17.5.42,9/14/2020 4:59,,,com.zhiliaoapp.musically
gp:AOqpTOGEHYR4-ZjK2N3iW2G_MMqL0m71Lq5qUrS3f1YTdcJPBJm_NnbmGijWAfRuTv5x4VeZ5pOzrJr8Yp5O0A,Umu Isatu,Because donald trump is deleting tiktok and i like the dancing,2,0,17.5.42,9/14/2020 4:53,,,com.zhiliaoapp.musically
gp:AOqpTOG0KehVCBUwKm0id2YZWcZcBmh2KAgYwE9hXz5yHo3z4H9jgW7iwioVLr_TcQfoVoJTWqQrh3TaA2tcyQ,shae C,It's so overrated people do stuff on there sometimes that is inpropperet and it's just bad so srry not srry tic tok,2,0,,9/14/2020 4:48,,,com.zhiliaoapp.musically
gp:AOqpTOE3sxuQyNc0bzQy0nSIRmh_12G3p5Lh1bH4SVkOTkELNIatMLqtGz4L29JFkhh1NJ9CNgO64uhmDIu4dQ,Patrick Quinlan,I love this app but every time i try to post it icks me out so it takes me for ever to post a video and im getting annoyed by it,2,0,17.5.42,9/14/2020 4:20,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback. Thanks for your support!",9/14/2020 12:08,com.zhiliaoapp.musically
gp:AOqpTOGWxmzuqqBSLpAhWKh5lweHpXmAfO2vHJlxneH1QibJhSDm4yaVPKlNuQEm2txh_Bv10iSsARxz2M9-yw,Joshua Innes,"Too much ignorance from racists, too much victimhood posts from kids, too much misinformation on politics. I'm done.",2,1,17.5.42,9/14/2020 4:05,,,com.zhiliaoapp.musically
gp:AOqpTOEvCq-BXDJFwHk9XDUj1AseonjcReYpvAlTexmla8CXyPFftHgHg9hBG4merFq5Y2_Ib4fibHxgavgmgg,ItzShadowWolf,Legit whenever i get a update it'll never install at all and it'll delete my save videos,2,0,,9/14/2020 3:11,,,com.zhiliaoapp.musically
gp:AOqpTOFQUM3ShE-d1snPdyvDOkAjFcgYOSlXeCzBhoSEnXvH5cXsg59PNUiH8lfLwRZTkJ3I56XCkphZDSF9Bw,Yousaf Gillani,Nice,2,0,17.5.42,9/14/2020 2:50,,,com.zhiliaoapp.musically
gp:AOqpTOFmbLP2-0nawPLDpk9nVbWEVPBhGewGxJ6xghz5gfjLqx-p6HKVm6VzfCUt7CqPYnlsW-vbGbMfXMG_jg,LA COOKIE ENAMORADA,Tried to recharge for coins was approved and still can't do it and also some people are verified and don't even meet the tiktok rules very upset,2,0,17.5.5,9/14/2020 2:19,,,com.zhiliaoapp.musically
gp:AOqpTOGV9umfLAA_5DTIbFIwG-hctx_i0CyhtG7GqMi9HYEmhxR7kwZUQWvZVw13q1Ft670whiPs0g4CCw-kKA,Shar Htet,11/9/2020,2,0,17.5.42,9/14/2020 1:53,,,com.zhiliaoapp.musically
gp:AOqpTOE5V1J3iXHWD4wrGOQuw2r84qyoyLm4Z7aHmNaRXeRMmsRSu1sE0jaH9dHnZ4ldAFVJmzQRBYR39PZZMw,Joycelyn Coleman,It's cool but I prefer musical.ly,2,0,,9/14/2020 1:46,,,com.zhiliaoapp.musically
gp:AOqpTOHr_PPUHc08MOtW4qUAfbSSwdPuZU4XmytK9i-ARZmCluPev6O_rD7I1-jkqYAFoSyZ3F9wmhRGF39vbQ,Crazy Cane Corso Lady Melissa,It always freezes wen I'm trying to edit a video ðŸ¤¦â€â™€ï¸ðŸ˜¡ðŸ¤¬,2,0,17.5.42,9/14/2020 1:46,,,com.zhiliaoapp.musically
gp:AOqpTOH-DiVdEyLp4N-ppuVHs9eFKD8t5pEXYslfvfXJ1Z2lUQC7iPnhLgOaKJrdkl48tHxdkX_FLlXTmxp1og,Irfan Khan,Lah lsnat,2,0,,9/14/2020 0:49,,,com.zhiliaoapp.musically
gp:AOqpTOHrKRZSbxdKvItJa-WGAtEnAfHl27kzYXiu6m8J_ek0dLRxmtxDIIkP5gehPntTjr3s_GhagQVWH8qpeA,Meme Tshenye,ðŸ’–ðŸ’•,2,0,,9/14/2020 0:27,,,com.zhiliaoapp.musically
gp:AOqpTOE0KX2Gmtcqx_einbrzQK1WmpeqNIrzJtUGR_7zfW26k3y_92OMBYxw6Awc4Hvj0eDMVzDFVnZVyncNPA,Sharon Taylor,it suspended my account for absolutely nothing and now it looks like my acðšŒount is deleted when i go to my friends ðšŠðšŒðšŒðš˜ðšžðš—ðšðšœ!,2,1,17.4.4,9/14/2020 0:00,,,com.zhiliaoapp.musically
gp:AOqpTOGNehHj5KFEK8MwkF83a_5QWFnjjjMqxuj99QH6Xdrfqyte8oHWkFtHGoL_aDKZMBn7hwDrALQByyhSyQ,Dreamy _Vani,"I used to love Tik Tok, but it all changed. The content sucks now and thats on 2020, i rlly loved the content of 2019-2015. And i kind of hate Tik Tok now. ://",2,0,17.5.42,9/13/2020 23:51,,,com.zhiliaoapp.musically
gp:AOqpTOEeADAkA0ljVCHriDiiX5s5wbMtP1bLOe38QRO3n2QrRtC1bukEx0iQsADDXkZH3ltrXTygl7GA9Cwd4w,Aaniyah Janna Grant,I love to talk do you love to talk,2,0,16.6.42,9/13/2020 23:23,,,com.zhiliaoapp.musically
gp:AOqpTOEBUrTE7BxrUJ1SP6rfxFfSlsYVpiQ3oS9cCnWR26lfUIzP-yGFzoHT6f0sx6ygmMhgZPGtssN8SIIW9A,Kayleigh Emerson,Love TikTok when it works. Most times though videos freeze half way through and can't watch them. Restarting the app doesn't help.,2,2,17.5.42,9/13/2020 22:55,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback. Thanks for your support!",9/14/2020 12:08,com.zhiliaoapp.musically
gp:AOqpTOEnFuUEtCGJgPNCjjwLdxz7gQbJITcAnCqdcN3a8ICyRo1Fts0PurdwIfMHS9EkUgjNUyfndWXa58aJdw,Kelly Richardson,"Love the variety of videos but too many abusive,violent and animal cruelty videos on it....lots of trolling and abuse on FYP.....needs stricter guidance and a criminal justice to those that break the rules!",2,0,17.5.42,9/13/2020 22:49,,,com.zhiliaoapp.musically
gp:AOqpTOFYyh4kxg8uG7rVRDAfDHAgRVK6TVJYvr68KYSqhRkF95n4mh_QLzO3q0AYxc6we0JXEX4kxYQKTDSPWA,Linda Lopez,Why don't I have the layout feature for duets?,2,0,17.5.42,9/13/2020 22:41,,,com.zhiliaoapp.musically
gp:AOqpTOEI-55YB31Uj3aJ5iGEGYVJy2uvOQOK2z8K2sCzHRS5OVCYBGjMbx-WVKWQ183Y1ojF_hqT9l3KspxG2A,Asghar arain,Nice,2,0,16.6.4,9/13/2020 22:39,,,com.zhiliaoapp.musically
gp:AOqpTOHpzlDnbvt1GooozKygfZG7KCxxXsp4_1YvbTkbhYbB-oEb6bf9gQCIRxeH1MyPoVtQyWUJ5WHlbKtiPw,Daniela Coraiola,Why don't I have the duets with sound and layouts? It's really frustrating,2,0,17.5.42,9/13/2020 22:19,,,com.zhiliaoapp.musically
gp:AOqpTOFljiZV0TU6BLz4TQkX8yKrpij3Z5bZPf2uz5cZ5qwkuYBIkzD4wE4SrAlWm8Z8ocLIQXllNMwRgRoBTw,oldetow,When i was clicking on ny profile it didnt work,2,0,,9/13/2020 22:17,"Hi, sorry for the unpleasant experience. Please contact us through our app as following: 1. Go to your Profile page 2. Tap on the button on the top right corner 3. Choose ""Report a Problem"" on the ""Privacy and Settings"" page TikTok team will pay attention to every user's feedback. Thanks for your support!",9/14/2020 12:08,com.zhiliaoapp.musically
gp:AOqpTOEeQCrmgUOByQB5FLRYePS5s3fDIt-GMHeXt2yAtc69Vl2HitBjsX6l_4yzQyEcJcL_5jMoT53mPTaYYw,Covering Artist,I cant even redownload it even though it's on the google play store... which is usually for androids... What gives,2,0,13.8.3,9/13/2020 22:09,,,com.zhiliaoapp.musically
gp:AOqpTOGjAT0-Fdfzm1AheAPny6X2T8fFgdfotNbFdVY3I2wDMlinlvIKOe_s1XSUPq0VedpElMaz44NcTM_xvQ,KaelynRose's Life,"Really like the app, but you cant use curtain filters on certain phones. Such as a filter on android or Samsung wont work.",2,0,,9/13/2020 21:31,,,com.zhiliaoapp.musically
gp:AOqpTOH0GZ1b1yn7K_EllRx7Y8JJIHBb_fdVoWpHnz0fwbM6-AdOuvqfXqxGjqGZAa2AkOmtbwpS37nVYSrjyA,Stacy Q,what is this behaviour tiktok THIS APP WOULD BETTER IF WHEN WE CHANGE PHONE AND LOG IN ON A NEW PHONE OUR DRAFTS ARE AUTOMATICALLY THERE TOO GOSH ðŸ™„ðŸ˜¡,2,0,17.5.42,9/13/2020 21:22,,,com.zhiliaoapp.musically
gp:AOqpTOEE5A__0PeTKUmSy-9AGuOkzzlwwsOoRdVMcYZfAaZCAGA2eJDCDkdiCg4lqJCgh1bHtux8LB0bMyIWOQ,game reviewer,It glichs alot and do not really like that,2,0,,9/13/2020 21:15,,,com.zhiliaoapp.musically
gp:AOqpTOGYYRpLeqM5bAhL8YfGp2NoK7ZT5jmZqOdnaECcA2sjlCGPqhnqkhUkIRHp4uI0C6YxUsYoxoJhhc5LTw,Sophie Louise Foster,Has the bad video been removed yet? I'm scared of using the app until it has been removed,2,0,17.3.4,9/13/2020 21:15,,,com.zhiliaoapp.musically
gp:AOqpTOHfRGwJQluFEXLK4y6zQc6dKaLjtJcktdc0D_UorED5wp6iZkvJXW5wAo3umTIsy5EeajFqOWvSr58pGQ,Snowy Cake,I logged out of my accout and I cant log back in!,2,0,15.9.4,9/13/2020 20:51,,,com.zhiliaoapp.musically
gp:AOqpTOGUhQqeknr8B570rwYDP7YNRgexpIe8jM9TZxGV2oqInhW4gtVXYjaj0TlGFGa7vReayfSVOLNNuCKCWw,zohaib Prince,ðŸŒðŸŒ,2,0,17.3.3,9/13/2020 20:38,,,com.zhiliaoapp.musically
gp:AOqpTOFWPGK9m3WC27XkF1EVxjOvxKd0kYTh7n3BolDHzAtP1by1a9eDvEHFBoDu5qa8S9HHya-rEjVNHryBQw,Frenchie Frie Gacha,"I love the app but I think my information just got stolen, one day I woke up and checked my tik tok and I was logged out of my account, my email and password was gone I made a new email and re installed it and searched up my account, and my whole account was gone.. And with my new tik toc right away showed on my fyp was a gacha life heat",2,11,17.5.42,9/13/2020 20:12,,,com.zhiliaoapp.musically
gp:AOqpTOF5WJFroeXw_Sp2BpTX5TA2R6ENKg2yqOtE30skvOVR9LoptWH7SjRmeglMueUzM2StTJMfFAWUDPGZ_w,Cora belle,Its good but kept deleting my account and when I would make another one it would just log me out,2,0,17.5.42,9/13/2020 20:08,,,com.zhiliaoapp.musically
gp:AOqpTOEOg91-V-A9fcbtLhGUlrGdD3UMTwtGad6CYj6dyK26XwVNjDMErDeaX-Dm-dnlFDHoHduBg0s62UYLSg,Abid Mughal,Its great app for everyone,2,0,17.5.5,9/13/2020 20:07,,,com.zhiliaoapp.musically
gp:AOqpTOGgCPfREvuMiBXndjfHqrs9pMDY-5937b8knXvGF2tAXXXu4gvvtDbZigTBqTUxwWvPIjoGSTgO9e0UUw,Xydog,iPhone gets way more features like tf,2,0,,9/13/2020 19:55,,,com.zhiliaoapp.musically
gp:AOqpTOFKCXIh9WTqhHNWSNYlJyurFj3X7kZCr_nM6B1bGEX9EXnPrh1gXlzfr1iOHc_s4uMcGAS-aDdwNPAXoQ,Douglas Thomas,I really love this app but when i made another account i did not like that account so i log out that account and it delete both of my account and i can't get back in,2,0,17.5.42,9/13/2020 19:41,,,com.zhiliaoapp.musically
gp:AOqpTOH-Yt1GWGYK3YMHZ1cBsBG1vstcgJdNLc_DLdIdiVS5wS4p60Wjh573I0wyRRKHEYANjCDP-pqCkpDDrw,Rabia Asghar,My tiktok account isn't working my all videos got deleted even my all account got removed i didnot know why its happen I want help... My tiktok account was private,2,0,15.7.46,9/13/2020 19:08,,,com.zhiliaoapp.musically
gp:AOqpTOHKP1ZtMOkEXtGrtdidcFbWxidoCCtzfJKslBEQ_BBrsFdWTk3oUFgDBJLBElIvUKg8AvLObEVpfV1mdw,Bd Lablu,Cause of BTS ðŸŒšðŸ”¥,2,0,17.4.4,9/13/2020 18:46,,,com.zhiliaoapp.musically
gp:AOqpTOFfZsWfDHGviPecM3Aic9111mMydE0O2UbR8xaaQGzwWbrvImLQ943PD_l_QYNjFhgC_vUmFVbaBvm54A,Isabella Ramirez,I did not have a for you page i could not go to the comments or look up stuff I downloaded it again then I told my brother and he said to uninstall it and then install it again.,2,0,,9/13/2020 18:38,,,com.zhiliaoapp.musically
gp:AOqpTOGC7SBG1FwvxsIreKEQcPqUhDVuOxiPiLk2nUxxWR-r6ycEl0q8hFLuJE95DCPMOU0SpYPlDo6V5llYlQ,Michael Ejikeme,"Why can't I select music from my local music.. There are songs I want to make videos to, but unable to.. Because I can't choose my song",2,0,5.5.0,9/13/2020 18:36,,,com.zhiliaoapp.musically
gp:AOqpTOHA_dfvhFPwXoxUxiWx7W7ujWp4v719Xkc-LR8aP9a0_koA7nFqc9rO44m9bHwhfS59AA6NTYkg3YRDcQ,Imran Shakir,Tik tok,2,0,,9/13/2020 18:33,,,com.zhiliaoapp.musically
gp:AOqpTOHvy0uqhEgbCx5CfHBv5zPYw3rU-PHcQWkazHrnxFclKLWBR1yK0US6Vx2wQqfRpcXUDB9qp23CyZNsTg,Mk Hacker,Haroon,2,0,17.4.2,9/13/2020 18:21,,,com.zhiliaoapp.musically
gp:AOqpTOGIeVDVPHN4fZtm3WfBCTd5958MCWJznCCxR0ZTTHWIYL66rSK_pSuI9hlhQbSx2fWGx0R0nM3rZjjBCQ,Star Anonymous Tik tok,tik tok poo!!!!!,2,0,,9/13/2020 18:07,,,com.zhiliaoapp.musically
gp:AOqpTOGUcG17suv80rDv3b22zx5pz8q36wZLRyBtlpfJnPLTI5GrAY1Uhvvuno2qyQSPDCch80qoqLkRgqYUhg,Thanks Thanks,Prashantn09,2,0,,9/13/2020 17:34,,,com.zhiliaoapp.musically
gp:AOqpTOHy0HGzCc2um5_0M6pyKSiKPE5cvkvD2edqo4aqVaTozY0kgpYM_MCvu4HKqBVz2F27tt54bo4uB3eXAA,UDG NOOB,I love the app,2,0,,9/13/2020 17:27,,,com.zhiliaoapp.musically
gp:AOqpTOF-Imv6z8NqUbLyIg3uWYBrIQA4s47k2aF-VFlXITMqJcQMJJKdLCySgGTpp_27QB-NkLhPXkPBtk5J5Q,Simisola Bello,I am 21 and it says i am not eligible for the app why and fix it and it cracks and always slows down,2,0,17.5.42,9/13/2020 16:32,,,com.zhiliaoapp.musically
gp:AOqpTOGyB3UBN0VkrdQaJA6VP_evqCDy6pZK6JXTBBunxS6zO0s0DURMR2MDJqZEH0d30v4OH0rG5baMgd39Bw,Ahsun Butt,"R7h hdj do dkdjvckxxxk love, c carton num in room jk I'm vccbk",2,0,17.5.42,9/13/2020 16:00,,,com.zhiliaoapp.musically
gp:AOqpTOEgj_dfzu4WwAy6gix49-_mUxgt1b7lgjqpbUrPIY2UKAdv7nQ-fP0Viye7_8WFJvG_xGIE05Mf1k1bsw,Tahir Mia saib,Nice,2,0,,9/13/2020 15:49,,,com.zhiliaoapp.musically
gp:AOqpTOEWPsnUl_vp6pJmftO1eQgPsRxlM0xJQ71OZBMIdUA-HsOF6twiWztibLa8lTy0sWpLv6eiJqmkRbHK3g,Kusum Pahari,Quite GoodðŸ˜ðŸ˜Š,2,0,,9/13/2020 15:17,,,com.zhiliaoapp.musically
gp:AOqpTOF_YYqKR7OP3JJlmaC2uYpvJ2qHhJLIh4xiAoMtBpn_ebxoss_DLTvjEvyV7bK61nHaAsv1z_y_JESiUA,Juliet Alvarez,"I'm only giving Tik Tok 2 stars bc of the content in the app is SO inappropriate!! As an 11 year old, I would say those song swear alot and there's always porn on my fyp even if I refresh it, it's still there. Please fix this. I'd also say this app is for like, 13 and up. But wht I like is that they talk about recent stuff and yeah!! So y'all stay safe & positiveâ¤ðŸ˜œ",2,0,,9/13/2020 14:05,,,com.zhiliaoapp.musically
gp:AOqpTOE4YDuooty35HiOZ92dqDPsHOp7sEgDpCA-zxuY-gSzsgY9eESHQuUYva_BdLv6iwkvpYoWrgNTaWN8lw,Fazi Fazi,Plz for u page pa chal do like na follow a Raha Han plz ðŸ˜­ðŸ™,2,0,17.5.42,9/13/2020 13:59,,,com.zhiliaoapp.musically
gp:AOqpTOFmlJgfy5DhkZtcSk0j_JHUrgIVAcilum6lq2QrKnUEgR4470j2kKp2x0Rvt2BmBtxMhWC2VgZ09g0Y4g,Defaulter Jutt,6g,2,0,17.4.4,9/13/2020 13:03,,,com.zhiliaoapp.musically
gp:AOqpTOHOPiejK1MKbGNZ39cxGXe4kJKQSCQc2zIH7O9ii9eYTbj-DPiK6IRX5UKth4y4lkWPw76lm_K9FIczzA,Seemab Kanwal,"Nice but Not satisfied , whenever I use, I didn't see any views or any likes, I tried my very best to make my videos lethal but the people on the top are going to b topper , the newer are newer further,, kindly help me through this,,, thanks",2,3,17.5.42,9/13/2020 12:57,,,com.zhiliaoapp.musically
gp:AOqpTOHdl1c_bgqrrCgkLL3x5wW-G9SkoYqZAfwn3B8bjSZ2qU-taySfhhcCkCNyFbHH1L4fMzkfbaXMF6Gu_g,said ahmad,Imran khan,2,0,16.7.3,9/13/2020 12:42,,,com.zhiliaoapp.musically
