content,appId
Very Very showly Network,com.whatsapp
Its to good â¤,com.whatsapp
Wow,com.whatsapp
Good,com.whatsapp
Faltu app,com.whatsapp
Very good app,com.whatsapp
I want new features in whatsapp like status pics m music ðŸŽ¶ and photo editing features in status like in instagram is good aap,com.whatsapp
It is very bad to obligate us for updating the the application ... you are free to make update and we are free to make update or not .... the new update is,com.whatsapp
Gugg,com.whatsapp
Please improve Vedio quality of calling.,com.whatsapp
"I updated mine yesterday and I regret It my phone is acting strange like these Ã  glitch, Screen fades to black and white My phone never done that before. Wished I had never updated it",com.whatsapp
The recent update sucks.Fix it,com.whatsapp
Sanjay,com.whatsapp
wrong app,com.whatsapp
Please Upgrade the Look & Feel. And Please Upgrade the Main Color to Green Ascent Color. It is very old look.,com.whatsapp
Great app,com.whatsapp
1 star because Zucc is such a pet dog of Radical Left.,com.whatsapp
Very good,com.whatsapp
"Banned my number , and not opened on my request.",com.whatsapp
Hy lm new here,com.whatsapp
Very hard for me,com.whatsapp
I love,com.whatsapp
Poti Ki Tarah,com.whatsapp
what is the point of group call if I can't even call my family without constant freezing and waiting for reconnection!!! Every single call!!! Every few minutes!!! And do not tell me..clear catches..uninstall..reinstall..etc..NOTHING WORK!! ITS YOU! USELESS!!!,com.whatsapp
Worst app not showing status even on high speed nwtwork,com.whatsapp
Good aap,com.whatsapp
when i use whatsapp on my pc or in whatsapp web and i want to download a file or image it took so so long to download it!!!,com.whatsapp
This app was my favourite becuz I can communicate with my friends but now it's stressing me out like I switched off my phone n when I switched on n open this app it says to adjust the date n time I do then it says to update but I just update it a day ago n now it happens every time I switch off my phone please fix ðŸ˜£,com.whatsapp
Watsapp colur mod,com.whatsapp
Jordar App,com.whatsapp
Poor,com.whatsapp
Exellent app,com.whatsapp
Worst .not able to fwd msgs to broadcast,com.whatsapp
"I hate this compulsory update. My whatsapp is out of order, I must cancel data and follow your command. Where is my freedom to choose of neoliberalism memory? I confirm my previous review! Hatefull. I cannot use the app until I cancel much more items then the space required. What the hell are you doing?",com.whatsapp
Nice,com.whatsapp
Why am i failing to update my whatsapp. Even re downloadind is failing.,com.whatsapp
Nihastha,com.whatsapp
good,com.whatsapp
Good,com.whatsapp
I use voice calls over the internet but the calling is very slow,com.whatsapp
No response,com.whatsapp
What's app status doesn't show for my contacts.. I can't see anyone's status and it's getting persistent and annoying... Like seriously do you guys want us to stop using the app u can just say so,com.whatsapp
Can not call from Windows pc,com.whatsapp
Not warmed,com.whatsapp
à¤®à¤°à¤¾à¤ à¥€,com.whatsapp
Osm,com.whatsapp
Don't download this app... its not funtioning.,com.whatsapp
Follow me,com.whatsapp
"Since a week or so the app is not recording audio messages. I need to restart the phone to get it to work. I thought it was the Android 10 update of my Fairphone but now I see a lot of users complaining about so many problems that I'm not sure what it is anymore... It used to work quite well, I'm sad to give a low score but it's the only way to grab the company's attention...",com.whatsapp
"Fast scroll up option is missing, which used to be there earlier !!",com.whatsapp
Good,com.whatsapp
Soooo,com.whatsapp
Now a days I am facing the otp problem . Why its taking so long for 3to 4 days for sending an otp for existing whatsapp users in india ?,com.whatsapp
really working wrost after new update plz fix it,com.whatsapp
bhot hang ho raha hai last update ke baad se apne app home screen pe aajata hai,com.whatsapp
Thank GOD,com.whatsapp
Great,com.whatsapp
Very pad many peoples Blacked me,com.whatsapp
Cnm,com.whatsapp
I just realized I can't send images or view status. Please this problem needs to be addressed asap!,com.whatsapp
Good,com.whatsapp
Ll,com.whatsapp
So bad yah to install bhi nahin ho raha,com.whatsapp
Prince Aromas,com.whatsapp
Since i updated this app it has become horrible it turns black and keeps restarting and my status keeps disappearing ðŸ˜ ðŸ˜¬,com.whatsapp
Kuch bhi download send nhi ho raha ghatiya app,com.whatsapp
Good,com.whatsapp
still cannot move to external storage (SD Card) !,com.whatsapp
Ø³Ø¦ÙŠ Ø¬Ø¯Ø§ ÙŠØ¬Ø¨ Ø¹Ù„Ù‰ Ù…Ø·ÙˆØ±ÙŠÙ† Ù‡Ø°Ø§ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ø¥ØµÙ„Ø§Ø­Ù‡ ÙˆØ®Ø§ØµØ© Ù…ÙƒØ§Ù„Ù…Ø§Øª Ø§Ù„ÙˆØ§ØªØ³,com.whatsapp
"Did app is behaving somehow nw I can view video on my status, if I click on the video on my status it will move back to home and I never experience this before plz fix it oooo",com.whatsapp
Haha wa rating go ðŸ“‰ðŸ“‰ðŸ“‰ðŸ“‰ðŸ“‰,com.whatsapp
Very slow download,com.whatsapp
It's killed box bad stone,com.whatsapp
After i update whatsapp my whatsapp not working properly. It hang so many times,com.whatsapp
Fhf,com.whatsapp
App is good but there is a problem in sharing photos..it reduces the pixels of the image and make it blurr which i s think it should provide us an option for sharing high resolution or low rrsolytion pic. Thanks me later but its ok app is not too much bad as i have given 1 starðŸ˜,com.whatsapp
Good,com.whatsapp
Difficulties on downloading updates,com.whatsapp
Hi I was trying to to update my WhatsApp since last two days but unable to download or update. can you please help me in this regards.,com.whatsapp
Unsecured app is it...,com.whatsapp
Bad,com.whatsapp
"Thanks,,5 out of 10 Ffgh the Bible",com.whatsapp
Htz H v. G. v. ggg. v vc vv,com.whatsapp
Dengo,com.whatsapp
So fast app india,com.whatsapp
Bad,com.whatsapp
"After typing emoji my phone freezes, kind of reloads, drop my keyboard and then after a few seconds to almost a minute I can continue typing once my keyboard pops back up. Please fix this",com.whatsapp
Omg,com.whatsapp
Broadcast group not good suport,com.whatsapp
Worst,com.whatsapp
Good,com.whatsapp
Good,com.whatsapp
plz... my what's app is full off bugs....ðŸ˜ ,com.whatsapp
Oo,com.whatsapp
"Whatever WhatsApp claimed about privacy is a big lie, recently Mumbai police retrieves all old deleted chats from them.liers",com.whatsapp
Nice,com.whatsapp
Why can't I install this app,com.whatsapp
Whatsappmessenger,com.whatsapp
04 04 2020,com.whatsapp
T has been good but some times I got conjetn wd t,com.whatsapp
Ishwar,com.whatsapp
But calling nhi hoti. Update bhi kiya call bhi but,com.whatsapp
Fine,com.whatsapp
Good,com.whatsapp
"I was happy until now, after updating the app, it keeps on kicking me out when I'm writing a text and clears the text, or automatically leaves the page, it is annoying",com.whatsapp
Good Thanks,com.whatsapp
Bad,com.whatsapp
Jll,com.whatsapp
Open the whatsApp,com.whatsapp
Nice app,com.whatsapp
Nice nahi hai phir bhi thik hai agar ek sath 10 admi video call ho pata na tab thik rahta,com.whatsapp
Manish,com.whatsapp
I like this app,com.whatsapp
Very bad application,com.whatsapp
Atomitically whatspp has disappeared from my android set now i cant download whatsp help me to download,com.whatsapp
Good,com.whatsapp
Good,com.whatsapp
Good,com.whatsapp
Some days ago I love this so much but now it is very disappointing me. It self exiting and screen get black and keyboard disappeared. What is this please solve my problem.,com.whatsapp
Super,com.whatsapp
I love you,com.whatsapp
banned my number.. without giving any reason and ðŸ™ðŸ™ðŸ™,com.whatsapp
It is very very useful,com.whatsapp
Good rating 5 keep intough with your family and friends,com.whatsapp
After updating whatsapp going slow application ...,com.whatsapp
I can't share messages on broadcast list after the update,com.whatsapp
"Idk why but since 1/9 the camera says 'camera failed' that thing is awful and alot of people are bothered, fix those problems cause i've seen much reports",com.whatsapp
my number is banned why???????????,com.whatsapp
juber khan,com.whatsapp
Hello online kya Adhikari,com.whatsapp
Can't send messages can't rescive message too u guys should work on it please ðŸ˜­ðŸ˜­ðŸ˜°ðŸ™ðŸ¼,com.whatsapp
Fail update,com.whatsapp
"Worst WhatsApp ever.No voice or video chats,No profile pic changing from gallery it's all rubbish.",com.whatsapp
Kuch New futures update Karo na,com.whatsapp
"Useless. Can't use when it matters the most. Keeps on hanging. Numerous times reported and still the same. To whom it may concern,pls do something. Tq.",com.whatsapp
"Before I used to get calls on Galaxy Gear S3 but then there was an update and never again, no more calls, only misses call notifications. There is a lot of this topic online, CAN YOU FIX THAT?",com.whatsapp
Good,com.whatsapp
Spyware 100%,com.whatsapp
Waste,com.whatsapp
It's not working properly,com.whatsapp
Home safe and sound good,com.whatsapp
"Very disgusting , only using this app for my gf",com.whatsapp
Video Call doesn't allows to hower on any other applications and gets lock to the video call running.,com.whatsapp
"Facebook literally ruined watsapp... It echoes everytime we talk. I reduced the use of it, installed zoom instead. No Facebook, we donâ€™t like to speak on messenger. Because F you!",com.whatsapp
Always asking restore and i restared that msg cleared and iritating stopped stoped dont clear msgs and resapnd to my q and a,com.whatsapp
This app don't show. My friends and family status. This app is a time wasted,com.whatsapp
"This days, WhatsApp sucks, black screen at will, it crashes often. Can't sent messages. Developers please fix this bug.",com.whatsapp
"Whatsapp ,whenever I use Whatsapp call ,my screen becomes blank and I m not able to cut my call or do anything else, plzz solve this glitch as soon as possible ,horrible glitch!!!",com.whatsapp
Camera option does not work neither in status tab nor in chat window,com.whatsapp
Ã‡ VB,com.whatsapp
"If i could give you zero stars i would. I thought it was my phone but no, its not only me but everyone is complaining about this app. I wanted to send an audio to my wife and it kept saying i should choose a different file. So fix that problem ASAP",com.whatsapp
No problem at all,com.whatsapp
My phone number is banned by whatsapp ðŸ˜¡ . Why ??,com.whatsapp
sufiya,com.whatsapp
"ÐÐµÑ‚ Ð´ÐµÐ¼Ð¾Ð½ÑÑ‚Ñ€Ð°Ñ†Ð¸Ð¸ ÑÐºÑ€Ð°Ð½Ð°, ÐºÐ°Ðº Ð² Skype Ð¸ Viber. Ð”Ð»Ñ Ñ€Ð°Ð±Ð¾Ñ‚Ñ‹ ÐŸÐš Ð²ÐµÑ€ÑÐ¸Ð¸, Ð¿Ñ€Ð¸Ð»Ð¾Ð¶ÐµÐ½Ð¸Ðµ Ð½Ð° ÑÐ¼Ð°Ñ€Ñ‚Ñ„Ð¾Ð½Ðµ Ð²ÑÐµÐ³Ð´Ð° Ð´Ð¾Ð»Ð¶Ð½Ð¾ Ð±Ñ‹Ñ‚ÑŒ Ð°ÐºÑ‚Ð¸Ð²Ð½Ñ‹Ð¼. ÐÐµÑ‚ Ð²Ð¾Ð·Ð¼Ð¾Ð¶Ð½Ð¾ÑÑ‚Ð¸ ÑÐ¾Ð²ÐµÑ€ÑˆÐ°Ñ‚ÑŒ Ð²Ð¸Ð´ÐµÐ¾ Ð·Ð²Ð¾Ð½ÐºÐ¸ Ñ ÐŸÐš Ð²ÐµÑ€ÑÐ¸Ð¸.",com.whatsapp
Hi nhi chla kab,com.whatsapp
Bad app I can not able sent a photo even i have good internet,com.whatsapp
Mujhe WhatsApp chalana bhi achcha lagta hai main WhatsApp chalata hun,com.whatsapp
à¤¸à¤¾à¤¹à¥‡à¤¬à¤°à¤¾à¤¼à¤µ à¤‰à¤šà¥‡à¤µà¤¿à¤Ÿà¤•à¤°,com.whatsapp
Customer service not working properly i send email 30 times but my problem not resolved very bad servises.,com.whatsapp
Need more features.,com.whatsapp
Bad I don't,com.whatsapp
Great,com.whatsapp
Very very very worst,com.whatsapp
I love this app but I need some update,com.whatsapp
Hiok,com.whatsapp
I dont like.,com.whatsapp
Keeps on showing whatsapp has stopped then black screen..then back to home screen..everything you typed disappears.,com.whatsapp
à°°à°¾à°œà±,com.whatsapp
Tu Tuuuu,com.whatsapp
October.,com.whatsapp
Feeling unsecure and unsafe,com.whatsapp
My photo unknowingly its removing by what is the reason,com.whatsapp
I can't install this application,com.whatsapp
The ue to be w,com.whatsapp
Very very worst app,com.whatsapp
Reason of 1 Star Only 5 person can share u Don't share 30 mb above file,com.whatsapp
Sharhukkh,com.whatsapp
à¥‹à¤®à¤®à¤®,com.whatsapp
"Since the last update,my whatsap is not working at all . It gets always hanged",com.whatsapp
Gret,com.whatsapp
rywty,com.whatsapp
Nice,com.whatsapp
"WhatsApp has become a hell for me since the last update. Every two minutes it stops working, and the screen turns black. It is heating up and slowing down my phone too. Please fix this bug.",com.whatsapp
Bunki synnah,com.whatsapp
So boring this app needs development like status downloader and add themes to it make it colourful,com.whatsapp
Like it,com.whatsapp
Screen going dark,com.whatsapp
good,com.whatsapp
"I do have a great problem with this app nowadays. I updated this recently, and the new one is not good. The problem is that whenever we type or see a status it comes back to the home screen without giving any command. Developers its a request kindly fix it a ASAP. This app was very nice. it made our work easy!",com.whatsapp
Not work after new updates,com.whatsapp
Privacy and end to end encryption is all a lie. Don't rely on WhatsApp for privacy after all it's an app by Facebook.,com.whatsapp
Very bad app very bad for phone memory,com.whatsapp
Trying to update for three days now but still not able to make it.,com.whatsapp
For lastest version,com.whatsapp
This app doesn't want me in just like some reviews,com.whatsapp
Super se uperrrrrrrrrt,com.whatsapp
Not bad,com.whatsapp
Bad video and voice call,com.whatsapp
the delete for everyone option in broadcast messages is not available ðŸ™„ðŸ™„,com.whatsapp
Can't update to latest version. I don't knwo why. Without new update whatsapp doesn't work well. Worst experience,com.whatsapp
Telegram is much better than this one because one can send upto Gb video files..,com.whatsapp
"WhatsApp is really messing up with my phone Samsung galaxy A7 2018. Whenever i open whatsapp to see messages, I just can't go back again. Whatsapp just freezes my phone's all three touch buttons-minimize, home and back button. Please fix this. I am dealing with it since so many months and now i am fed up of this.",com.whatsapp
whatsApp,com.whatsapp
Ratnakara Pradhan,com.whatsapp
Masgtr,com.whatsapp
Nice app,com.whatsapp
Poor,com.whatsapp
Osm,com.whatsapp
This app is good but not very good,com.whatsapp
It is not eorking well it still stays in connnecting,com.whatsapp
Everybody block me,com.whatsapp
Super,com.whatsapp
Good app,com.whatsapp
Not download download,com.whatsapp
I wanted tm whats app,com.whatsapp
Very bad... I am fead up of this,com.whatsapp
Good,com.whatsapp
Good experience,com.whatsapp
Thanks again,com.whatsapp
"Plz add an update to whatsapp hide chat option with pattern. It will helps to use the whatsapp messenger users safe for use. And it will helps to people not using illigal apps like GB whatsapp, Yo whatsapp, whatsapp plus like these....",com.whatsapp
Excellent,com.whatsapp
worst app not good to use,com.whatsapp
No finger print scanner ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜ ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡,com.whatsapp
â¤,com.whatsapp
Rohit Mohit,com.whatsapp
New update not running new broadcast,com.whatsapp
Can't able to install the app after being updated so pls try to help,com.whatsapp
Very bad app any thing is not personal between you .........,com.whatsapp
Loosing share to Telegram by imposing unnecessary restrictions on massage forwarding. Should re think.,com.whatsapp
Super nice aplicetion sir,com.whatsapp
Osm,com.whatsapp
This app can't work properly . When I was see my media then it will let me back . In my family members my cosines phone was same problem . But how ? . Please set this app . Our important message can't post on the screen. Please do something. it is very disc sting . I can't see my important message and media . Please help and set up it .,com.whatsapp
very bad after new upgrading.everything stop.,com.whatsapp
Jhhh,com.whatsapp
Giving 100 of times a same update...,com.whatsapp
"Mahehk, ðŸ¦‚ ðŸŒºðŸ•·ï¸ðŸŒ¹ ðŸŒº",com.whatsapp
Sir please take some serious over views,com.whatsapp
Need to advance features,com.whatsapp
"I could have rated this app 5 stars but I gave 1... The reasons are: Whatsapp crashes on my Android 4.4.4 phone almost every 1 minute, so I backed up my Whatsapp data and reset my whole phone and reinstalled it... I tried to restore my data back and from September 5th to september 30th data was not backed up and it is lost. Please improve...",com.whatsapp
"Terrible, not downmoading since last night",com.whatsapp
Fruad company they baned my number and now asking money to reopen my what's number first,com.whatsapp
Waste application,com.whatsapp
I don't know y this app was not downloading in my phone ??,com.whatsapp
"New update of September sucks!! I have been using WhatsApp on Pixel2xl, with Android 11! And since the new update, the camera, has a lag like Samsung phones!! And weird glitch of keyboard on search of names, it crashes quite often. Please do something about this.",com.whatsapp
Broadcast group is not work in my whatsapp please update,com.whatsapp
Bahut ganda app hai Mera subscribe nhi increase ho rha hai Bhaiya kripya mere channel lo subscribe kare Ek baar jarur search kare ''status index'' YouTube per Thanks,com.whatsapp
Too much time wasted Tring to login due to password problems,com.whatsapp
Very bad,com.whatsapp
Can't download at all. Keeps on hanging and never get to the Site where you can start to use it please fix this. Never had a problem to download what's app. Why it started after we updated the app.,com.whatsapp
Litraly i am suffering from a problem that if any budy send me a video it is not saved in gallery And this one star is just to post review And this updates are only filling space of phone memory,com.whatsapp
outdated app. stone age. useless.,com.whatsapp
I like whatsapp chat very much. But I have an issue with this because I am not interested in updating my whatsapp chat but still they are showing that I have to update my whatsapp chat. Please do something for this,com.whatsapp
Superb,com.whatsapp
Tidak setuju adanya gif porno,com.whatsapp
Whatsapp,com.whatsapp
I can't see my friends status fix the bug,com.whatsapp
Very good,com.whatsapp
"App is goodðŸ‘ but after using a long time some problem starts messages are not coming to me. So, you can solve my problem as soon as possible.",com.whatsapp
Good,com.whatsapp
Bad,com.whatsapp
Poor,com.whatsapp
Excellent,com.whatsapp
Please add other themes in the app . I don't like black and white theme.,com.whatsapp
Video quality is very very poor.....,com.whatsapp
Bk LAdmada,com.whatsapp
Vijaya,com.whatsapp
good,com.whatsapp
Some times user changes the group name frequently so that members in the group will confuse with group names. It would be better if the group name can be changed according to member convenience at the same time other group members won't see change in group name. Means single group with different group names in different accounts.,com.whatsapp
Nice,com.whatsapp
Notification is not coming When new messages come,com.whatsapp
The WhatsApp doesn't work properly yesterday when I open my WhatsApp i see the status update and photos and videos can't load. Kindly repair the WhatsApp it doesn't work properly and its not my problem all peoples has having this problem. Please see this and repair this. Thanks!,com.whatsapp
Y you guys are updating with the same elements .. there is no new thing from past years but you ask update for 1 -1 month . Y just y ðŸ¥´ðŸ‘Š,com.whatsapp
TELEGRAM is better,com.whatsapp
It is a better msgng app,com.whatsapp
Too slow,com.whatsapp
This is amaxing,com.whatsapp
Very poor,com.whatsapp
Praveen Kalai,com.whatsapp
When I try to go back from watching status it goes to next status automatically I thought I am facing this since I updated and then I updated next but I can't got the solution,com.whatsapp
Worst,com.whatsapp
Saalo s,com.whatsapp
Its to horible,com.whatsapp
Bad app Tooo bad,com.whatsapp
Geetha,com.whatsapp
Video calling and Voice calling equality is very bad,com.whatsapp
Pathetic. Full of bugs after update,com.whatsapp
Lund app hai bc,com.whatsapp
Super it's a very useful app for all person,com.whatsapp
Gud app,com.whatsapp
The app keeps exiting by itself and gives me a black screen every 2 minutes. My disappointment is immeasurable and my day is ruined.,com.whatsapp
siddappa gatinv,com.whatsapp
Kontol,com.whatsapp
Gives Lots of Troubles. Sigh.,com.whatsapp
So annoying this whatsapp after update,com.whatsapp
Very bad ðŸ‘‰ðŸ“±,com.whatsapp
Opop,com.whatsapp
Not working good .can't update it. There is no updated feature but still need to update bcz of ur business. Now it becomes worst,com.whatsapp
Voice call recording à¤¨à¤¹à¥€à¤‚ à¤¹à¥‹à¤¤à¤¾ à¥¤ à¤µà¥‹ à¤¹à¥‹à¤¨à¤¾ à¤šà¤¾à¤¹à¤¿à¤à¥¤,com.whatsapp
Good,com.whatsapp
Excellent,com.whatsapp
Rupana,com.whatsapp
Super,com.whatsapp
Nice,com.whatsapp
Stop giving Update day by day,com.whatsapp
Nice,com.whatsapp
Not downloading,com.whatsapp
Loda ka namad hai pehala aacha tha,com.whatsapp
Best,com.whatsapp
To much slow network only in whatshapp,com.whatsapp
I didn't find any useful about the app.,com.whatsapp
Nonsense app ever now days Freezes itself i in the middle of a conversation,com.whatsapp
FarmanJatoi,com.whatsapp
"1. ""Create one such option on WhatsApp. No individual person could send a call or message..Until we add that person to our contact list."" There is a reason for this..know one know send "" unknown links or message. 2. As such, there is an option in the phone, anonymous call and unknown message note send. Which will save the user's information and data.",com.whatsapp
Mahesh solnki,com.whatsapp
Terrible,com.whatsapp
Abhi bhi fake Whatsapp active hai... Whatsapp tum kya kr rhe... Band krvao.. Yr... Hamri security kon dekhenga.... Bahut se logo ke pass fake Whatsapp hai hamre delete msg delete status dekh lete... Color full Whatsapp.. Tum kya kr rhe... Isse pta chlta tumhri safety kuch hai hi nhiðŸŒ,com.whatsapp
"iPhone versiÃ³n looks more beautiul and has a better design, for Android looks horrible!",com.whatsapp
Good,com.whatsapp
Someone's got what's app account under my name and phone number and it's business WhatsApp. Please let me in so I can delete it they are showing inappropriate pic's of someone else with my head,com.whatsapp
Parasuram Hirekurubar open,com.whatsapp
Khushi gurjar .,com.whatsapp
I can't download whatsapp it keep saying this app is compitable with all my device..what's does that mean? Please help,com.whatsapp
Waste whatsapp,com.whatsapp
Noce,com.whatsapp
We can't send large files,com.whatsapp
Need some better improvement,com.whatsapp
Nolosha cusub,com.whatsapp
Sydushxi,com.whatsapp
Good,com.whatsapp
Plz reduce the storage,com.whatsapp
My screen in going on and off please fix this issue Asap,com.whatsapp
What's app inventor Karo sir,com.whatsapp
This is a very bad app because he wants update everyday so I don't like this app,com.whatsapp
Hello bebi,com.whatsapp
Muqdas,com.whatsapp
Harshdeep,com.whatsapp
Once it was my fav app bt now it annoying bcoz whenever i start chatting it goes black out of nowhere i cant view status due to this freezing thing i must tell if this is your new update i swear it is really horrible plzzz change on that,com.whatsapp
KAka,com.whatsapp
Happy,com.whatsapp
"Rajesh. Kumar. Saini kataria jind, Haryana",com.whatsapp
Please make vivo phone can custom ringtone with mp3..!!,com.whatsapp
Coz of wts app my girlfriend left me,com.whatsapp
"It's no more secure, navika can acess any body's chat ðŸ™„ðŸ™„",com.whatsapp
"The app does not appear on the home screen, I think it is a problem.",com.whatsapp
Very very bad app,com.whatsapp
ðŸ˜,com.whatsapp
What's app theme is not better plz chsnge what's app theme,com.whatsapp
Very nice,com.whatsapp
Amazing,com.whatsapp
Need more function,com.whatsapp
Ko work,com.whatsapp
Its nt be updated,com.whatsapp
I have a good,com.whatsapp
Privacy at stake,com.whatsapp
Good,com.whatsapp
Very bad,com.whatsapp
"Would be good if you have the option to change the wallpaper of each chat (contact), individually. We SHOULD be able to disable video or phone call. PLEASEEEE!",com.whatsapp
Amzing,com.whatsapp
Super,com.whatsapp
Got banned do to lack of verification proving that I was on my cell not a land line try to prove I had a cell line but customer support would not accept nor unbanned me account.,com.whatsapp
Audio quality = dogshit FR,com.whatsapp
Setelah update jadi sering eror,com.whatsapp
Gyan,com.whatsapp
My fevrete app but with in day some problem ( Not show Home screen what's aap ) I use what's app on Play Store,com.whatsapp
"Can you also add a ""Black"" theme to already available light and dark mode.",com.whatsapp
"When i set staus,the video and audio is seperated by seconds delay on audio.the video comes first and audio second.not only this there are many bugs in whatsapp.fix this soon.",com.whatsapp
à¤¹à¥‡à¤²à¥‹,com.whatsapp
I got banned ðŸ˜‚,com.whatsapp
Good,com.whatsapp
Nice,com.whatsapp
Sanjay kumar pwasan,com.whatsapp
Nice,com.whatsapp
Awesome,com.whatsapp
Satihsh,com.whatsapp
Very bad,com.whatsapp
Big fraud and wrost social message platform We want Whatsapp banned in india,com.whatsapp
Agree with nishant soni,com.whatsapp
"Next new update, please add an option such chat locking method.",com.whatsapp
You have to need more privacy,com.whatsapp
Ajmal sahil,com.whatsapp
Nice,com.whatsapp
"My status videos not played yet can you please check it once. Make it fast, why don't my status are playing",com.whatsapp
we need extra fechears,com.whatsapp
Bakwas app hai,com.whatsapp
"Wishing for a better optimisation for video calls. The quality sucks even at LTE speeds. Battery drain accelerated after New update. Since Facebook owns whatsapp, just feel free to share your private moments, contacts lists to facebook tracking services.",com.whatsapp
Avetage,com.whatsapp
It's very good aap,com.whatsapp
Sunil das,com.whatsapp
Nyc what video call is not useful,com.whatsapp
This app stop load up picture and video on it for me,com.whatsapp
kunjam mukesh,com.whatsapp
Super,com.whatsapp
Since the last update it's showing that the pics and documents are unable to download. Its also not restoring media. Plz fix it.,com.whatsapp
Nice app,com.whatsapp
"I don't know what happened to this app . It was one of the best apps but now it's the worst. Sometimes not able to share some videos or pictures to other contacts , only forwarding which also not allow me more than 1 recipient only. Moreover, I used to share media with other group of broadcasting, but now when chose sharing option, these groups doesn't appear in the list. I have to open one by one and select it from the attach file.",com.whatsapp
Mk,com.whatsapp
In android 10 popup function is not working so please enable this function for android 10 also,com.whatsapp
Good,com.whatsapp
This was just ok Because of in this app we can not download Whatsapp status app In old version status download option Now new version doesn't have download option This was problem I face in this app......,com.whatsapp
Can't working in Airtel xtreme fiber net.. couldn't see status.. its loading.. even single image also..,com.whatsapp
Ok,com.whatsapp
PRIVACY AND HACKING ISSUES,com.whatsapp
Swetha,com.whatsapp
Gk,com.whatsapp
Not sending messages and not downloading photos and videos why???,com.whatsapp
Nice,com.whatsapp
Bad,com.whatsapp
Please add 360Â° photo feature in whatsapp status ..,com.whatsapp
whatsapp is crashing continusly,com.whatsapp
Good,com.whatsapp
It not work please not download,com.whatsapp
Vry bad,com.whatsapp
Rampreet Kumar,com.whatsapp
Hs,com.whatsapp
"Not much has changed from the beginning until now. And most importantly, it can not be installed on several devices and all data will be deleted by switching mobile phones.",com.whatsapp
"I'm not seeing some of my contacts, and I can see them in my phone book. And I'm not viewing status I'm not seeing my friends status at all.",com.whatsapp
very nice,com.whatsapp
Its loading almost 3hours still in pending...cant open the apps...whats the problem...why suddenly happen like this...plz solve the problem soon...,com.whatsapp
This app sucks,com.whatsapp
Piuush raj,com.whatsapp
Vest app,com.whatsapp
Good,com.whatsapp
Super,com.whatsapp
After updating I can not forward messages on broadcast groups which was possible before the update.,com.whatsapp
"I can't load any picture or video in whatsapp, status or message, this app sucks.",com.whatsapp
No notifications and unable to answer calls.,com.whatsapp
Issue of safety data is still a big question,com.whatsapp
Such,com.whatsapp
Awlak ne,com.whatsapp
Goood,com.whatsapp
No whatsapp,com.whatsapp
WhatsApp Messenger,com.whatsapp
What is the problem after updates? Voice chat got problem. No voices.. Please do something and fix it. Thanks,com.whatsapp
Not bad,com.whatsapp
Pitu puppu,com.whatsapp
Nice...after update extremely force stop itself...very nice annoying...why?,com.whatsapp
Mhn jangan jutek2 dong...,com.whatsapp
"Latest version not working good for me.very very irritating for me,suddenly off and going to home screen,please fix the problem for us",com.whatsapp
It's cool,com.whatsapp
Whatsapp is not good now.it suddenly disappear in my screen and i can't install it anymore.,com.whatsapp
Good,com.whatsapp
Neetu,com.whatsapp
Atamaram.malviya,com.whatsapp
Ajay,com.whatsapp
"Whats app ki tarf se KBC me mere is numbe r pe lucky drow me enam laga he or whats app ki tarf se laga inam KBC Compni ke Mr, Aakash.varmane Or unke ajnsi vale ne daba liya hi or aakas. varma or ajnsi vale ne milkr whats aap ki tarf se laga huva inam to diya ni ulta mere is number ka whatsappcod beimani se lekr mera whatsapp hi band kr diya . aap mera ye mesag whatsapp compny tq pahucha dena. KBC ke aakas varma ne jetny docyoument or ajnsi vale ko bharne ka jo charj tha vobhi hamne diya",com.whatsapp
Ronak papa,com.whatsapp
Good,com.whatsapp
This.app.is.very.useful.daliy.life,com.whatsapp
I want to tell you that this app is very good so it can help for chatting and all those things whatsapp can help you with many things that is what I can tell you thank you,com.whatsapp
Video call not clear,com.whatsapp
Can't upload or send certain videos,com.whatsapp
3ny3 kraa aaa menu me downloadu y3.,com.whatsapp
Not good,com.whatsapp
What's happening to what'sapp this day my what'sapp is block I'm trying to reset but you cool not send me my code to reset I didn't used my for 3days . Now its tell me to wait for 48 hours what's going on...,com.whatsapp
No good,com.whatsapp
Is whatsapp easily hacked? Its been happening to my friend for few days and now she is afraid to use it. Please help in this situation. I already send an email. Please read it and help us.,com.whatsapp
Okay thanks so much,com.whatsapp
Previous versions allowed messages to be forwarded with broadcast groups receved from other contacts.....now it does not show the broadcast groups icon when a message needs to be forwarded to broadcast contacts!,com.whatsapp
Extremely important,com.whatsapp
Am not able to stay on whatsapp for even 2 minutes since my last update ðŸ˜ŸðŸ˜ž,com.whatsapp
Can't download it!,com.whatsapp
Cant get it updated about to quit using it,com.whatsapp
Its really terrible why does the whatsapp keep disappearing all the time back to the home tab ???! Habe tried deleting and starting afresh thou the problem still exists ..help us fix this please.,com.whatsapp
"Stupid app, it sucks big time.",com.whatsapp
Not bad,com.whatsapp
It doesn't allow me to update my whatsapp,com.whatsapp
It jumps out of the app suddenly ðŸ˜,com.whatsapp
Isnt working,com.whatsapp
